timestamp,request count
2017-10-25 06:17:00+00:00,149928.0
2017-10-25 06:18:00+00:00,151166.0
2017-10-25 06:19:00+00:00,151306.0
2017-10-25 06:20:00+00:00,154793.0
2017-10-25 06:21:00+00:00,157598.0
2017-10-25 06:22:00+00:00,153015.0
2017-10-25 06:23:00+00:00,148663.0
2017-10-25 06:24:00+00:00,152860.0
2017-10-25 06:25:00+00:00,160656.0
2017-10-25 06:26:00+00:00,158949.0
2017-10-25 06:27:00+00:00,154199.0
2017-10-25 06:28:00+00:00,155134.0
2017-10-25 06:29:00+00:00,151131.0
2017-10-25 06:30:00+00:00,150750.0
2017-10-25 06:31:00+00:00,151871.0
2017-10-25 06:32:00+00:00,143709.0
2017-10-25 06:33:00+00:00,144289.0
2017-10-25 06:34:00+00:00,149979.0
2017-10-25 06:35:00+00:00,153005.0
2017-10-25 06:36:00+00:00,150110.0
2017-10-25 06:37:00+00:00,149627.0
2017-10-25 06:38:00+00:00,146274.0
2017-10-25 06:39:00+00:00,146705.0
2017-10-25 06:40:00+00:00,146293.0
2017-10-25 06:41:00+00:00,149078.0
2017-10-25 06:42:00+00:00,146617.0
2017-10-25 06:43:00+00:00,147674.0
2017-10-25 06:44:00+00:00,142277.0
2017-10-25 06:45:00+00:00,137404.0
2017-10-25 06:46:00+00:00,144707.0
2017-10-25 06:47:00+00:00,149307.0
2017-10-25 06:48:00+00:00,150371.0
2017-10-25 06:49:00+00:00,151867.0
2017-10-25 06:50:00+00:00,153856.0
2017-10-25 06:51:00+00:00,151339.0
2017-10-25 06:52:00+00:00,148759.0
2017-10-25 06:53:00+00:00,150683.0
2017-10-25 06:54:00+00:00,144908.0
2017-10-25 06:55:00+00:00,141399.0
2017-10-25 06:56:00+00:00,146729.0
2017-10-25 06:57:00+00:00,147255.0
2017-10-25 06:58:00+00:00,144831.0
2017-10-25 06:59:00+00:00,141640.0
2017-10-25 07:00:00+00:00,145709.0
2017-10-25 07:01:00+00:00,147050.0
2017-10-25 07:02:00+00:00,144755.0
2017-10-25 07:03:00+00:00,147500.0
2017-10-25 07:04:00+00:00,149320.0
2017-10-25 07:05:00+00:00,148214.0
2017-10-25 07:06:00+00:00,152809.0
2017-10-25 07:07:00+00:00,151532.0
2017-10-25 07:08:00+00:00,149700.0
2017-10-25 07:09:00+00:00,155094.0
2017-10-25 07:10:00+00:00,154771.0
2017-10-25 07:11:00+00:00,153320.0
2017-10-25 07:12:00+00:00,153865.0
2017-10-25 07:13:00+00:00,152863.0
2017-10-25 07:14:00+00:00,149455.0
2017-10-25 07:15:00+00:00,155570.0
2017-10-25 07:16:00+00:00,147321.0
2017-10-25 07:17:00+00:00,143382.0
2017-10-25 07:18:00+00:00,144096.0
2017-10-25 07:19:00+00:00,139171.0
2017-10-25 07:20:00+00:00,142654.0
2017-10-25 07:21:00+00:00,144233.0
2017-10-25 07:22:00+00:00,143571.0
2017-10-25 07:23:00+00:00,143105.0
2017-10-25 07:24:00+00:00,143007.0
2017-10-25 07:25:00+00:00,144194.0
